layer,transform,alpha,head,perturb_scale,rel_delta_fro,rel_delta_2
layer_2,ln,,5,0.001,0.00046343438922073055,0.000235066989093159
layer_2,ln,,5,0.01,0.006417034305156827,0.0040133455601788276
layer_2,ln,,6,0.0001,5.5496661621178625e-05,3.463049564886031e-05
layer_2,ln,,6,0.001,0.0005235410901367295,0.0002816577536811176
layer_2,ln,,6,0.01,0.0055630510742556046,0.0031430460984573686
layer_2,ln,,7,0.0001,6.223748610718617e-05,3.4290471082183555e-05
layer_2,ln,,7,0.001,0.0006336190203307357,0.0003813691504866276
layer_2,ln,,7,0.01,0.006685416254066962,0.004116858432585482
layer_2,ln,,8,0.0001,5.604173989915318e-05,3.3045707826819936e-05
layer_2,ln,,8,0.001,0.0005891798777810985,0.0003866296308837881
layer_2,ln,,8,0.01,0.005458238736748115,0.0032435160049393147
layer_2,ln,,9,0.0001,6.88016543615627e-05,6.381252907130718e-05
layer_2,ln,,9,0.001,0.0006636144471454492,0.0006058274664105382
layer_2,ln,,9,0.01,0.007141992300213482,0.006462542037461697
layer_2,ln,,10,0.0001,6.168408263924945e-05,4.332515027107756e-05
layer_2,ln,,10,0.001,0.0006578556925275047,0.0003839368283710794
layer_2,ln,,10,0.01,0.007257353070203822,0.004835603037939885
layer_2,ln,,11,0.0001,6.118761992474965e-05,3.9185881767131924e-05
layer_2,ln,,11,0.001,0.0005512490359516874,0.00031749496036560153
layer_2,ln,,11,0.01,0.006214628550068348,0.004122302014644996
layer_2,ln,,0,0.0001,6.589033625832466e-05,6.956649556911762e-05
layer_2,ln,,0,0.001,0.0006980741065630735,0.0007128884309236424
layer_2,ln,,0,0.01,0.006343112008251554,0.005816433183471839
layer_2,ln,,1,0.0001,6.34984887383333e-05,4.5598592985316564e-05
layer_2,ln,,1,0.001,0.000649697482982318,0.00037538624602923265
layer_2,ln,,1,0.01,0.005703506428308607,0.003539014678563239
layer_2,ln,,2,0.0001,5.0561015074673246e-05,3.288578980660573e-05
layer_2,ln,,2,0.001,0.0004751208950539731,0.00030870429853190073
layer_2,ln,,2,0.01,0.004548530967355976,0.0032240629147730414
layer_2,ln,,3,0.0001,4.997877290016763e-05,3.240903210648829e-05
layer_2,ln,,3,0.001,0.0005441748107833619,0.00037995245162277935
layer_2,ln,,3,0.01,0.005753085242182389,0.0035421284950586016
layer_2,ln,,4,0.0001,5.7650156889143684e-05,4.379842768662565e-05
layer_2,ln,,4,0.001,0.0005631079609986171,0.00034150363420577167
layer_2,ln,,4,0.01,0.005368092989427279,0.003215285482839126
layer_2,ln,,5,0.0001,5.808239814928898e-05,3.398253805344601e-05
layer_2,ln,,5,0.001,0.0006077486226139536,0.0004443460240712845
layer_2,ln,,5,0.01,0.0054620605333860674,0.0032781744003097042
layer_2,ln,,6,0.0001,4.3819080558760267e-05,2.8942810773365873e-05
layer_2,ln,,6,0.001,0.00046792180422273793,0.00030088210575398037
layer_2,ln,,6,0.01,0.004470404921997503,0.0027460616183349966
layer_2,ln,,7,0.0001,6.0174335640861137e-05,3.9495243784381076e-05
layer_2,ln,,7,0.001,0.0006445407718129889,0.00040928172843755236
layer_2,ln,,7,0.01,0.0063026491358851066,0.003755695139748015
layer_2,ln,,8,0.0001,5.886125900892166e-05,3.637166489748886e-05
layer_2,ln,,8,0.001,0.0006228279306739674,0.00043208179287245553
layer_2,ln,,8,0.01,0.005869052235975949,0.003975764688359893
layer_2,ln,,9,0.0001,6.189753358305829e-05,5.172228235842393e-05
layer_2,ln,,9,0.001,0.00064086727032207,0.0005867782128711469
layer_2,ln,,9,0.01,0.006337195142665556,0.006002435881256893
layer_2,ln,,10,0.0001,5.0721736542501805e-05,3.0466405226525356e-05
layer_2,ln,,10,0.001,0.0005740118479159533,0.00042967273367162945
layer_2,ln,,10,0.01,0.005225763255531289,0.0031103674312632956
layer_2,ln,,11,0.0001,5.668627769936338e-05,4.030072673914143e-05
layer_2,ln,,11,0.001,0.0005179937543379271,0.0002984443292740848
layer_2,ln,,11,0.01,0.004500643758913106,0.0025017465215359303
layer_2,ln,,0,0.0001,6.443063744534792e-05,5.5831306547432384e-05
layer_2,ln,,0,0.001,0.0006694479031140003,0.000644468623916518
layer_2,ln,,0,0.01,0.006438674610391306,0.0064138877961039545
layer_2,ln,,1,0.0001,5.920538333143058e-05,4.370366458816048e-05
layer_2,ln,,1,0.001,0.0006103118482998609,0.00033856366591095675
layer_2,ln,,1,0.01,0.00593542684741597,0.0036400392012977587
layer_2,ln,,2,0.0001,4.4278213288787306e-05,2.684017520715393e-05
layer_2,ln,,2,0.001,0.00046072069185476724,0.00031155794440431046
layer_2,ln,,2,0.01,0.0043234608867769924,0.002464529814337133
layer_2,ln,,3,0.0001,5.035943910072357e-05,2.9604577930391406e-05
layer_2,ln,,3,0.001,0.0004937982996977282,0.00030329747054864124
layer_2,ln,,3,0.01,0.0052580335080426545,0.003695545664288494
layer_2,ln,,4,0.0001,5.9619272246553785e-05,3.358429823958415e-05
layer_2,ln,,4,0.001,0.0005489490474272316,0.0002955831816770633
layer_2,ln,,4,0.01,0.005177620697632091,0.002719439892237915
layer_2,ln,,5,0.0001,5.302818272572766e-05,2.8899876337277676e-05
layer_2,ln,,5,0.001,0.0005793176490666856,0.00035683871478950867
layer_2,ln,,5,0.01,0.005050766645337797,0.002911717210088753
layer_2,ln,,6,0.0001,4.51928721254716e-05,2.6533314254920824e-05
layer_2,ln,,6,0.001,0.0004441829464741031,0.00025412863087106004
layer_2,ln,,6,0.01,0.0049435513981108455,0.003098973834590961
layer_2,ln,,7,0.0001,5.677600521024183e-05,3.5895211748857985e-05
layer_2,ln,,7,0.001,0.0005398815926555891,0.0003090162185090357
layer_2,ln,,7,0.01,0.0060378272774962135,0.0034807580778830013
layer_2,ln,,8,0.0001,5.592340702322808e-05,3.231768749463344e-05
layer_2,ln,,8,0.001,0.000595589847543495,0.00040368257218301884
layer_2,ln,,8,0.01,0.005757078080535746,0.0035772028666095717
layer_2,ln,,9,0.0001,6.874179128273595e-05,5.779818319590603e-05
layer_2,ln,,9,0.001,0.0006944351740128767,0.0008081367555763506
layer_2,ln,,9,0.01,0.006482600036904185,0.005718352250569278
layer_2,ln,,10,0.0001,5.5806501945210935e-05,3.4512257722876946e-05
layer_2,ln,,10,0.001,0.0006032509923062075,0.0003529624526550906
layer_2,ln,,10,0.01,0.006160243193670456,0.0034086770824622364
layer_2,ln,,11,0.0001,5.577066855346039e-05,3.6862713388248865e-05
layer_2,ln,,11,0.001,0.0005996429829437963,0.00037640793742277313
layer_2,ln,,11,0.01,0.006020729547330594,0.003918569260326884
layer_2,ln,,0,0.0001,7.365906972679062e-05,7.18505830862706e-05
layer_2,ln,,0,0.001,0.0006944265503883311,0.0006176079791665278
layer_2,ln,,0,0.01,0.00664344693646466,0.00639491691069535
layer_2,ln,,1,0.0001,6.519042756274478e-05,3.3638020587327455e-05
layer_2,ln,,1,0.001,0.0006969469389853562,0.00044818621719067364
layer_2,ln,,1,0.01,0.0064098361323321005,0.004615406256817045
layer_2,ln,,2,0.0001,4.9552478072606306e-05,2.9068677921559916e-05
layer_2,ln,,2,0.001,0.0004873082619169645,0.00032529215194297413
layer_2,ln,,2,0.01,0.004511270179147089,0.002744537920923372
layer_2,ln,,3,0.0001,5.892154182520429e-05,3.239786336047571e-05
layer_2,ln,,3,0.001,0.0005645002462446045,0.00031975159628773475
layer_2,ln,,3,0.01,0.0057912115346960965,0.0035493847384704936
layer_2,ln,,4,0.0001,5.7281971300815076e-05,3.426263485724409e-05
layer_2,ln,,4,0.001,0.0006031520896066982,0.00034695816925250824
layer_2,ln,,4,0.01,0.006406016772601107,0.0037507660634737323
layer_2,ln,,5,0.0001,5.206772621302455e-05,3.341028576718222e-05
layer_2,ln,,5,0.001,0.0005848010330964499,0.0004010021218806732
layer_2,ln,,5,0.01,0.005526622188529735,0.0031148670139219342
layer_2,ln,,6,0.0001,5.224869526829493e-05,2.8771806764663006e-05
layer_2,ln,,6,0.001,0.0005158102530724821,0.00031803765559033616
layer_2,ln,,6,0.01,0.0058524854907884526,0.0035632027853099027
layer_2,ln,,7,0.0001,6.264059895104867e-05,3.7190331292405226e-05
layer_2,ln,,7,0.001,0.0006567085686539372,0.00035418716208023433
layer_2,ln,,7,0.01,0.005938410636638715,0.003368573314901427
layer_2,ln,,8,0.0001,5.6422053400484734e-05,3.5648311781337654e-05
layer_2,ln,,8,0.001,0.0005593180166713263,0.0003247024330214435
layer_2,ln,,8,0.01,0.005220357629158308,0.002954178126276377
layer_2,ln,,9,0.0001,6.347748238113055e-05,5.606818785437711e-05
layer_2,ln,,9,0.001,0.0007166041332166214,0.0008293471788207607
layer_2,ln,,9,0.01,0.006339542446528495,0.005360064539719569
layer_2,ln,,10,0.0001,6.476866299481217e-05,4.5743568191223345e-05
layer_2,ln,,10,0.001,0.0006411841927472745,0.0004620623511497408
layer_2,ln,,10,0.01,0.00587714217781539,0.003332776443516325
layer_2,ln,,11,0.0001,5.984538774683369e-05,4.4854801290851604e-05
layer_2,ln,,11,0.001,0.0005368482104369425,0.0003260577749663725
layer_2,ln,,11,0.01,0.0054265054728774185,0.0031251471232753196
layer_2,ln,,0,0.0001,6.528158299371011e-05,5.1816753378285524e-05
layer_2,ln,,0,0.001,0.0006948194376850134,0.0006168769069552132
layer_2,ln,,0,0.01,0.00662532405182558,0.006039815429795115
layer_2,ln,,1,0.0001,6.719553547786372e-05,5.020963409661418e-05
layer_2,ln,,1,0.001,0.0005565966211760138,0.0003908543859011937
layer_2,ln,,1,0.01,0.006334967952309957,0.004366424932043925
layer_2,ln,,2,0.0001,5.009449482191849e-05,3.50414477009437e-05
layer_2,ln,,2,0.001,0.00045996755095565727,0.00033664006643258564
layer_2,ln,,2,0.01,0.004336366197449381,0.0023919459541383733
layer_2,ln,,3,0.0001,5.072387060916736e-05,3.405022712504784e-05
layer_2,ln,,3,0.001,0.000508273385212268,0.0003305026432514978
layer_2,ln,,3,0.01,0.005415276713566843,0.0031152681345335094
layer_2,ln,,4,0.0001,5.8388404931061695e-05,3.679556515784812e-05
layer_2,ln,,4,0.001,0.0006267793230587832,0.0003521029629675818
layer_2,ln,,4,0.01,0.006037432876524255,0.0035860971542788656
layer_2,ln,,5,0.0001,5.892409977027003e-05,3.633097964045181e-05
layer_2,ln,,5,0.001,0.0004756412464828635,0.00026323176660805053
layer_2,ln,,5,0.01,0.005147977534761928,0.003033344458702553
layer_2,ln,,6,0.0001,4.637452402863972e-05,2.7143320020964146e-05
layer_2,ln,,6,0.001,0.0004832923339777718,0.0002729387991096453
layer_2,ln,,6,0.01,0.004761226208888537,0.0027311498174802207
layer_2,ln,,7,0.0001,6.271487173173569e-05,3.5121474125692806e-05
layer_2,ln,,7,0.001,0.0006564162536356023,0.0004653795958469209
layer_2,ln,,7,0.01,0.006757148160312103,0.004056129196904664
layer_2,ln,,8,0.0001,5.7891830493331974e-05,3.0258778413670213e-05
layer_2,ln,,8,0.001,0.0006210589465948641,0.00041510966822513054
layer_2,ln,,8,0.01,0.006904241264948659,0.004592130245802627
layer_2,ln,,9,0.0001,6.62076901218115e-05,5.374571671673257e-05
layer_2,ln,,9,0.001,0.0006717659310314768,0.0005175778016325544
layer_2,ln,,9,0.01,0.006492182042878119,0.005274335263841775
layer_2,ln,,10,0.0001,5.0636812871156184e-05,3.0850537764407756e-05
layer_2,ln,,10,0.001,0.0005076019296725641,0.00030126062263199503
layer_2,ln,,10,0.01,0.005388513702251674,0.0033964260919152845
layer_2,ln,,11,0.0001,5.8633026222086e-05,3.5060638636502256e-05
layer_2,ln,,11,0.001,0.0005637980853864945,0.0003353071291119117
layer_2,ln,,11,0.01,0.005979036457903958,0.0037510266979037055
layer_2,ln,,0,0.0001,6.708772166094964e-05,5.936158462052433e-05
layer_2,ln,,0,0.001,0.0006190438807649313,0.0005515904490624875
layer_2,ln,,0,0.01,0.006675830090402895,0.005931075109212283
layer_2,ln,,1,0.0001,6.323885620712304e-05,4.1667552179119905e-05
layer_2,ln,,1,0.001,0.0006054158191747665,0.00041073333647260215
layer_2,ln,,1,0.01,0.005958326530954438,0.0038810087970092134
layer_2,ln,,2,0.0001,4.926289978558091e-05,3.278149278612285e-05
layer_2,ln,,2,0.001,0.0004750062930288836,0.0003017041776688459
layer_2,ln,,2,0.01,0.004642806862499733,0.0029729567164834617
layer_2,ln,,3,0.0001,5.481126899021956e-05,3.5707390127980955e-05
layer_2,ln,,3,0.001,0.0005528737652791266,0.00036813534520626517
layer_2,ln,,3,0.01,0.0051529035756343105,0.002869797024876411
layer_2,ln,,4,0.0001,5.00868754735954e-05,2.964099958809864e-05
layer_2,ln,,4,0.001,0.0005270332788396638,0.0003304281683782701
layer_2,ln,,4,0.01,0.0058194421127403225,0.0033073081179683457
layer_2,ln,,5,0.0001,5.546981271691252e-05,3.429542924682369e-05
layer_2,ln,,5,0.001,0.000528070662914302,0.00031139285678715247
layer_2,ln,,5,0.01,0.005625356283840237,0.0033509848538718252
layer_2,ln,,6,0.0001,4.33823833875655e-05,2.606707272312862e-05
layer_2,ln,,6,0.001,0.0004422100135392349,0.00023459464799801925
layer_2,ln,,6,0.01,0.004830787181852237,0.003122982823251191
layer_2,ln,,7,0.0001,5.677227277120485e-05,3.600164481474471e-05
layer_2,ln,,7,0.001,0.0005219338063580187,0.0003227763224794613
layer_2,ln,,7,0.01,0.006191041403026506,0.0037101521215048565
layer_2,ln,,8,0.0001,5.861819548173269e-05,3.537800947681264e-05
layer_2,ln,,8,0.001,0.0006071673517008896,0.00039952571491455705
layer_2,ln,,8,0.01,0.005609441590118548,0.0033025628662239413
layer_2,ln,,9,0.0001,5.935035627685773e-05,5.389048259056538e-05
layer_2,ln,,9,0.001,0.0006413381383866927,0.0006063914677214634
layer_2,ln,,9,0.01,0.006679542972412412,0.005739951662113573
layer_2,ln,,10,0.0001,5.21275293422976e-05,3.265885623717733e-05
layer_2,ln,,10,0.001,0.0006055643729431089,0.000428504831467828
layer_2,ln,,10,0.01,0.0054709852524474556,0.003813862578466979
layer_2,ln,,11,0.0001,5.47021940714959e-05,3.8073358954593466e-05
layer_2,ln,,11,0.001,0.0005264639383379388,0.00038746354363920744
layer_2,ln,,11,0.01,0.005214450696783971,0.0037197203555372218
layer_2,ln,,0,0.0001,6.678090548271017e-05,6.21580692972477e-05
layer_2,ln,,0,0.001,0.000670170067289172,0.0006449126306780831
layer_2,ln,,0,0.01,0.0061298446374887985,0.006475137697959048
layer_2,ln,,1,0.0001,6.157905924548146e-05,3.9891870677957176e-05
layer_2,ln,,1,0.001,0.0006530087479623183,0.00046159743126272123
layer_2,ln,,1,0.01,0.006152877068718524,0.00438941151256732
layer_2,ln,,2,0.0001,3.730420363736174e-05,2.0440282973571916e-05
layer_2,ln,,2,0.001,0.00042683385846802496,0.00026888120231428284
layer_2,ln,,2,0.01,0.004699779705269077,0.003263861691690208
layer_2,ln,,3,0.0001,5.298426149632631e-05,4.179452417566097e-05
layer_2,ln,,3,0.001,0.0005006560793958412,0.00034925447724041934
layer_2,ln,,3,0.01,0.004259558953813518,0.002584739861799644
layer_2,ln,,4,0.0001,5.692222042529347e-05,3.66584962366875e-05
layer_2,ln,,4,0.001,0.0006202351655947853,0.0003977615238496187
layer_2,ln,,4,0.01,0.005807085543047989,0.004105957587118057
layer_2,ln,,5,0.0001,5.778832197827898e-05,3.672965073552444e-05
layer_2,ln,,5,0.001,0.0005434590605884865,0.0002973874557976944
layer_2,ln,,5,0.01,0.006238432025128053,0.003770110904536513
layer_2,ln,,6,0.0001,5.0794414056323315e-05,3.525421286831535e-05
layer_2,ln,,6,0.001,0.0004981776323616681,0.0003551650644757866
layer_2,ln,,6,0.01,0.005787923420622442,0.003861572046991641
layer_2,ln,,7,0.0001,5.3366935200913194e-05,3.608500183444558e-05
layer_2,ln,,7,0.001,0.0006075858009606544,0.00041358478053710065
layer_2,ln,,7,0.01,0.006100257413396179,0.0038535612959700745
layer_2,ln,,8,0.0001,5.144839137026827e-05,3.463539683600206e-05
layer_2,ln,,8,0.001,0.0005583015257446961,0.00040327801272581473
layer_2,ln,,8,0.01,0.0061719297623084295,0.00408128132110383
layer_2,ln,,9,0.0001,6.220689840460828e-05,5.5415088700946975e-05
layer_2,ln,,9,0.001,0.0006254025198264425,0.0005976929078813796
layer_2,ln,,9,0.01,0.006590115722849328,0.006743137770541486
layer_2,ln,,10,0.0001,5.0772520549271474e-05,3.3096984401723544e-05
layer_2,ln,,10,0.001,0.0004621646427468807,0.00028781313221901887
layer_2,ln,,10,0.01,0.005357344694713396,0.0033161163806824227
layer_2,ln,,11,0.0001,5.268667705202422e-05,3.285385449910325e-05
layer_2,ln,,11,0.001,0.00046319569905153304,0.0003120845308075636
layer_2,ln,,11,0.01,0.005198545615305891,0.0033320252792051583
layer_2,dyt,0.25,0,0.0001,5.632190935987885e-05,5.56718659334751e-05
layer_2,dyt,0.25,0,0.001,0.0006998643011608751,0.0008330535352676255
layer_2,dyt,0.25,0,0.01,0.006828745426762965,0.008235346303194491
layer_2,dyt,0.25,1,0.0001,6.918745139123472e-05,5.753105696400352e-05
layer_2,dyt,0.25,1,0.001,0.0006314161406468604,0.0004821066541328699
layer_2,dyt,0.25,1,0.01,0.005941229681843218,0.004310337137358382
layer_2,dyt,0.25,2,0.0001,7.757246809695866e-05,5.5585971683896326e-05
layer_2,dyt,0.25,2,0.001,0.0008946997188982076,0.0006650134766354606
layer_2,dyt,0.25,2,0.01,0.009188367450676343,0.006948488856264676
layer_2,dyt,0.25,3,0.0001,7.667745461030986e-05,6.258134374332691e-05
layer_2,dyt,0.25,3,0.001,0.0007599918765806754,0.0005895266394785402
layer_2,dyt,0.25,3,0.01,0.007877021847282215,0.006719917244855809
layer_2,dyt,0.25,4,0.0001,8.686487583275368e-05,6.951732195866487e-05
layer_2,dyt,0.25,4,0.001,0.0007859564640370441,0.0005185931142667736
layer_2,dyt,0.25,4,0.01,0.007234949295501329,0.005892237368747429
layer_2,dyt,0.25,5,0.0001,9.799076926724382e-05,7.21070846883861e-05
layer_2,dyt,0.25,5,0.001,0.0009201042788406996,0.0007197230751455203
layer_2,dyt,0.25,5,0.01,0.009642614353131287,0.006979704679294368
layer_2,dyt,0.25,6,0.0001,4.350267830618566e-05,2.6892288102665452e-05
layer_2,dyt,0.25,6,0.001,0.0004976350149082952,0.000303089344038638
layer_2,dyt,0.25,6,0.01,0.006470773446654275,0.004730785075255678
layer_2,dyt,0.25,7,0.0001,8.690872154677052e-05,6.600808019904013e-05
layer_2,dyt,0.25,7,0.001,0.0008727964099276642,0.0008670039435994309
layer_2,dyt,0.25,7,0.01,0.00915176339692104,0.0076126799084407235
layer_2,dyt,0.25,8,0.0001,8.475323753706195e-05,6.99573750591709e-05
layer_2,dyt,0.25,8,0.001,0.0007848428494333159,0.0006450198516718969
layer_2,dyt,0.25,8,0.01,0.007815239503020278,0.005839123805947696
layer_2,dyt,0.25,9,0.0001,5.526688649561273e-05,5.744918077674306e-05
layer_2,dyt,0.25,9,0.001,0.0006610999271842399,0.0008433197219195765
layer_2,dyt,0.25,9,0.01,0.006013180886339904,0.006509977020454778
layer_2,dyt,0.25,10,0.0001,7.066255477290808e-05,4.9570261181449286e-05
layer_2,dyt,0.25,10,0.001,0.0007871646691954396,0.0005630534395481765
layer_2,dyt,0.25,10,0.01,0.008219570475164396,0.005727633397666702
layer_2,dyt,0.25,11,0.0001,4.924084933467708e-05,3.278519275949555e-05
layer_2,dyt,0.25,11,0.001,0.0005528932655609742,0.0003977338479912025
layer_2,dyt,0.25,11,0.01,0.004957376635699141,0.003393102879618327
layer_2,dyt,0.25,0,0.0001,7.0754387516537e-05,6.681308863865485e-05
layer_2,dyt,0.25,0,0.001,0.0006918002014615157,0.0007281480845371273
layer_2,dyt,0.25,0,0.01,0.006707694720033016,0.0058781278571214445
layer_2,dyt,0.25,1,0.0001,8.134966139651679e-05,5.970560207474631e-05
layer_2,dyt,0.25,1,0.001,0.0007438409073874838,0.00045978844024145124
layer_2,dyt,0.25,1,0.01,0.008409429060573459,0.007353265760792158
layer_2,dyt,0.25,2,0.0001,0.00014140790686772558,0.00012570835877103966
layer_2,dyt,0.25,2,0.001,0.0011071281402186713,0.0007949170344164417
layer_2,dyt,0.25,2,0.01,0.01321583667976674,0.010995684510857903
layer_2,dyt,0.25,3,0.0001,6.86396840717608e-05,4.519126510233365e-05
layer_2,dyt,0.25,3,0.001,0.0007122609549645951,0.0005054879512462967
layer_2,dyt,0.25,3,0.01,0.007800275005652197,0.005921298554111061
layer_2,dyt,0.25,4,0.0001,0.00011212911527030752,8.097949622599355e-05
layer_2,dyt,0.25,4,0.001,0.0012157700857738168,0.001078373942266206
layer_2,dyt,0.25,4,0.01,0.01031158966963769,0.00909296974245195
layer_2,dyt,0.25,5,0.0001,9.788722373471357e-05,8.292139915779812e-05
layer_2,dyt,0.25,5,0.001,0.0009983221461906898,0.0008521573563408599
layer_2,dyt,0.25,5,0.01,0.009145439204824437,0.006777852833455849
layer_2,dyt,0.25,6,0.0001,6.313818203620026e-05,4.093691657624193e-05
layer_2,dyt,0.25,6,0.001,0.0006014345229312638,0.0003711118348752873
layer_2,dyt,0.25,6,0.01,0.0053632884750176605,0.0031322036738151066
layer_2,dyt,0.25,7,0.0001,0.00010651450524853189,8.722671215562483e-05
layer_2,dyt,0.25,7,0.001,0.0010450296917818523,0.0008992466009702097
layer_2,dyt,0.25,7,0.01,0.010552796684524284,0.00796317884424363
layer_2,dyt,0.25,8,0.0001,9.492393856059332e-05,7.096924756450719e-05
layer_2,dyt,0.25,8,0.001,0.001127459854823532,0.0009883612218118518
layer_2,dyt,0.25,8,0.01,0.009874084924876696,0.0074508033812334794
layer_2,dyt,0.25,9,0.0001,7.591436022622192e-05,8.871815209115212e-05
layer_2,dyt,0.25,9,0.001,0.0006588545139907706,0.0006468253946586674
layer_2,dyt,0.25,9,0.01,0.007590986133710333,0.007519097226136314
layer_2,dyt,0.25,10,0.0001,0.00010188189489214943,7.952184218862396e-05
layer_2,dyt,0.25,10,0.001,0.0009694862849909696,0.0007745684143124578
layer_2,dyt,0.25,10,0.01,0.009003076709408045,0.006902606455432868
layer_2,dyt,0.25,11,0.0001,6.706608704011955e-05,4.473237366460126e-05
layer_2,dyt,0.25,11,0.001,0.0006657055545449254,0.0004523424376743146
